workflow_file_id,repo_id,file_id,path,engine,file_type
4da13686110f40fec5bd1f7e3edbaff9d2c9c465,198982083,f9f1ffd95d5746faf44dabe1a1b3b6709144058e,modules/nf-core/bamtofastq10x/main.nf,nextflow,workflow_source
93a5ad00621ed5b2b66cb04792f5583968272695,198982083,cfd3362dbf04f7291e39e2f4aeeb596f80aef9e9,modules/nf-core/bamtools/convert/main.nf,nextflow,workflow_source
0c195c8ec8cc0ddaf32e40785370c4c3662dac26,198982083,2469f9ac40b64143e229c187ba731e3e69da9c41,modules/nf-core/bamtools/split/main.nf,nextflow,workflow_source
51b19a170ac59153458f7c51e3bf66df40f88bd3,198982083,a0d15fcd0fd40659b4b58486bf6421bb90413bc0,modules/nf-core/bamtools/stats/main.nf,nextflow,workflow_source
e10e10210140258890a364b94df5ead6c794b14d,198982083,9fd1889861be151c920b567be6e8391b1209591c,modules/nf-core/bamutil/clipoverlap/main.nf,nextflow,workflow_source
23417f09594beaafaf311ba681376751182587af,198982083,00dc5d4099c7c22d7fe7184022d86755e3bc75df,modules/nf-core/bamutil/trimbam/main.nf,nextflow,workflow_source
534bd6b8cb1c71f4476d6ec76df9f0ddbcbf4621,198982083,a7123bdf6c2bb682d4cd87669d816f7d20a279a5,modules/nf-core/bandage/image/main.nf,nextflow,workflow_source
0db5990dd9e3f30b766df7b2aa938a7ec1b3d36c,198982083,78734be67ff88f8f05295289dd237589e3a21de1,modules/nf-core/barrnap/main.nf,nextflow,workflow_source
e9aa7750a7db95a3033b9eb01e7db10c8c465317,198982083,1659188a84584a7caae1b8c39a5fb4359246f0c8,modules/nf-core/bases2fastq/main.nf,nextflow,workflow_source
d00e6b2275ebec27c13ab28381b6a4d45d65df51,198982083,5860fdb1c9eb3b00266d72dacfd6b4305b7475c6,modules/nf-core/basicpy/main.nf,nextflow,workflow_source
ad013e05fd6711a5c765cf1d8c563a7c2a920144,198982083,2d91c4b47c29d78f67ea2e47ec1820fb241c21f8,modules/nf-core/bbmap/align/main.nf,nextflow,workflow_source
95be715977afd52ee2560b7c9e6580564ed43369,198982083,1921a2fd3e8c2f22ab201252ac9906b5395b0ddd,modules/nf-core/bbmap/bbduk/main.nf,nextflow,workflow_source
3fb9d635426c0710a4633bd94ee87cc57bcc9e28,198982083,7502aa111d78abc144b05de340a5113d4b77c544,modules/nf-core/bbmap/bbmerge/main.nf,nextflow,workflow_source
772e67f00d86c4edcc51f4efef849357af0d8060,198982083,5d57d7040f219ac421af4e60e1c3ce40e0926285,modules/nf-core/bbmap/bbnorm/main.nf,nextflow,workflow_source
9d672b57c980a0303319f8a8c6b29616eb681e74,198982083,6a41e3c2dc14f2143fea80a45a8acf7784cc5bae,modules/nf-core/bbmap/bbsplit/main.nf,nextflow,workflow_source
6c1ae4ccff707fd7cc2fad358a9af6ef9b6432d7,198982083,d8c6c07baa11cac793075b26c5e239a5fd9d54d7,modules/nf-core/bbmap/clumpify/main.nf,nextflow,workflow_source
5dfb7827067a1f3acb4aab98553401c59c54f017,198982083,8ccf364de1b5237d0c3d7862352681b7cce8c560,modules/nf-core/bbmap/filterbyname/main.nf,nextflow,workflow_source
0a9099effba38af86b2700ae88547e6fd94f0fb5,198982083,54208674ca7d099323e7b5e3f091f299cee66011,modules/nf-core/bbmap/index/main.nf,nextflow,workflow_source
ad697abc3422f9944f06fa080d94744fb20865d5,198982083,fdae664f863eb032adacce65646fc6e214430a25,modules/nf-core/bbmap/pileup/main.nf,nextflow,workflow_source
6e1a99399ce73c4fe5eceb688cbdadba8b1c5b38,198982083,8ae28bf33f4138a343d1f0c4e471eac7b660184b,modules/nf-core/bbmap/repair/main.nf,nextflow,workflow_source
d0ab1663690f2224481cedd2eb71cf5319adf8f5,198982083,16ee4ffbfa476399715fcec6b5927d63432dedc8,modules/nf-core/bbmap/sendsketch/main.nf,nextflow,workflow_source
bb5e929416f1607085931771169b940f33b45dff,198982083,2493e3943480ee05e55e875f54800ed903c6b469,modules/nf-core/bcftools/annotate/main.nf,nextflow,workflow_source
df402a41af4c9a02a8895a4381b8b7ae6690c552,198982083,2dce410b20e326feef33ff123c96621f76693eff,modules/nf-core/bcftools/call/main.nf,nextflow,workflow_source
22be4415a1b85c14b1c51b9a43f060ec46ab4f3b,198982083,6f8e1e4bfa52d4bac93418304ec55311d0590270,modules/nf-core/bcftools/concat/main.nf,nextflow,workflow_source
6c0bf6b4a2aa636b78de2761f8521c5f220df8fa,198982083,ddd0015a5f87380791e07eca072e7958fcbb11f4,modules/nf-core/bcftools/consensus/main.nf,nextflow,workflow_source
273b1202c6ed3cdd9b5ff6ae1f8b3979510ec63f,198982083,8f84329ece872f47dce60fda436741047ebc552c,modules/nf-core/bcftools/convert/main.nf,nextflow,workflow_source
8f5160de1ca09ad3c5308a7c33c3409b2ab6d021,198982083,544f5eef4a3f66bf4fd55453fc01881e3fba0170,modules/nf-core/bcftools/csq/main.nf,nextflow,workflow_source
061258c4f6a2ce5090cf500b327d8695b252581d,198982083,ff3de72f92aeda794b92bf71f393867b9628e481,modules/nf-core/bcftools/filter/main.nf,nextflow,workflow_source
0785dece1dee86e6e2c0fc24f71ed5243770c9b3,198982083,91bd7ecf21d4feab3d88152095944e0425abec9e,modules/nf-core/bcftools/index/main.nf,nextflow,workflow_source
75c9c1a32717a15e9e9b9fb0222143cc224c4b92,198982083,5620893d9807fac266d8a01fa824b87425c8f00a,modules/nf-core/bcftools/isec/main.nf,nextflow,workflow_source
f24133ddf7716ab9c1e0aae32d2e756003c281e7,198982083,987cb8f569cc55fbce2cf906fe4aa6fa55588824,modules/nf-core/bcftools/merge/main.nf,nextflow,workflow_source
4ebf63b89981012e19226b30a5e9ca10606ee5a7,198982083,c5682acdf84a6974626d86256d0b462a24f58024,modules/nf-core/bcftools/mpileup/main.nf,nextflow,workflow_source
2742a87cf3c48025be2164e158c4eca2c8c0a1f1,198982083,11c6cac7dc7ef878af56f9b8ce179c3d244a9d64,modules/nf-core/bcftools/norm/main.nf,nextflow,workflow_source
b9f5e1d79cbea29a530c3df281aad056cf952aea,198982083,919fd3338d508d9de60282dd64a33b2c742a45f5,modules/nf-core/bcftools/plotvcfstats/main.nf,nextflow,workflow_source
