repo_id,name,full_name,owner,stars,created_at,pushed_at,html_url,default_branch,description,archived,size_kb,engine
128070143,nextflow-demos,stevekm/nextflow-demos,stevekm,107,2018-04-04T13:59:15+00:00,2025-09-19T18:46:07+00:00,https://github.com/stevekm/nextflow-demos,master,Example Nextflow pipelines and programming techniques,false,14164,nextflow
663107966,ascc,sanger-tol/ascc,sanger-tol,6,2023-07-06T15:09:02+00:00,2026-03-05T13:22:36+00:00,https://github.com/sanger-tol/ascc,main,A Nextflow DSL2 pipeline for the identification of cobiont and contaminating sequences using fasta and pacbio data.,false,128511,nextflow
460743550,taxprofiler,nf-core/taxprofiler,nf-core,180,2022-02-18T06:56:10+00:00,2026-03-08T08:07:31+00:00,https://github.com/nf-core/taxprofiler,master,Highly parallelised multi-taxonomic profiling of shotgun short- and long-read metagenomic data,false,17405,nextflow
157735234,nascent,nf-core/nascent,nf-core,22,2018-11-15T15:46:09+00:00,2025-11-20T09:31:39+00:00,https://github.com/nf-core/nascent,main,Nascent Transcription Processing Pipeline,false,9330,nextflow
978639203,longraredisease,nf-core/longraredisease,nf-core,5,2025-05-06T09:43:19+00:00,2026-01-09T13:00:19+00:00,https://github.com/nf-core/longraredisease,dev,Long read sequencing pipeline to identify variants in patients with neurodevelopmental disorders ,false,322359,nextflow
366519671,nf-ncov-voc,cidgoh/nf-ncov-voc,cidgoh,10,2021-05-11T21:41:14+00:00,2025-08-28T18:30:04+00:00,https://github.com/cidgoh/nf-ncov-voc,master,A Nextflow wrapped workflow for generating the mutation profiles of SARS-CoV-2 or Mpox genomes. Workflow is developed in collaboration with VIRUS-MVP (https://github.com/cidgoh/VIRUS-MVP) which can be used to visualize the mutation profiles and functional annotations.,false,80399,nextflow
581032140,oncoanalyser,nf-core/oncoanalyser,nf-core,104,2022-12-22T05:01:49+00:00,2026-03-10T04:49:16+00:00,https://github.com/nf-core/oncoanalyser,master,A comprehensive cancer DNA/RNA analysis and reporting pipeline,false,7754,nextflow
334916932,workflows-nextflow,carpentries-incubator/workflows-nextflow,carpentries-incubator,30,2021-02-01T10:46:46+00:00,2025-01-21T00:57:21+00:00,https://github.com/carpentries-incubator/workflows-nextflow,main,Workflow management with Nextflow and nf-core,false,21958,nextflow
728629268,variantbenchmarking,nf-core/variantbenchmarking,nf-core,41,2023-12-07T10:56:32+00:00,2026-03-10T13:02:40+00:00,https://github.com/nf-core/variantbenchmarking,master,Pipeline to evaluate and validate the accuracy of variant calling methods in genomic research,false,25257,nextflow
130877729,chipseq,nf-core/chipseq,nf-core,233,2018-04-24T15:42:59+00:00,2025-11-21T15:07:39+00:00,https://github.com/nf-core/chipseq,master,"ChIP-seq peak-calling, QC and differential analysis pipeline.",false,16592,nextflow
151721952,rnafusion,nf-core/rnafusion,nf-core,172,2018-10-05T13:05:57+00:00,2026-02-10T08:33:24+00:00,https://github.com/nf-core/rnafusion,master,RNA-seq analysis pipeline for detection of gene-fusions,false,24148,nextflow
588262387,pathogensurveillance,nf-core/pathogensurveillance,nf-core,59,2023-01-12T17:57:12+00:00,2026-02-13T22:26:31+00:00,https://github.com/nf-core/pathogensurveillance,master,Surveillance of pathogens using population genomics and sequencing,false,298978,nextflow
